,text_id,text,task_1,task_2
475,hasoc_de_476,"Ein Mitglied der PARTEI wird gerade prominent auf Twitter, weil es einen Brandanschlag auf Autos von AfD-Mitglieder gut findet. Die PARTEI wollte ich wählen, aber mit Brandstiftung will ich nix zu tun haben. Wie krank seid ihr? Ich werde sowas nicht wählen.",0,NONE
517,hasoc_de_518,"Heben Höchstrichter die Hofburg-Wahl auf? Urteil bereits heute Mittag und auf krone.at  
 
",0,NONE
3292,hasoc_de_3293,"Lust auf die volle Packung öffentlich-rechtliche Lügen?  Dann mal los, Andrej Reisin und 'Flüchtlingskriminalität: Kein Grund zur Dramatisierung'!  
  
",0,NONE
404,hasoc_de_405,"Das ist der Grundton der Altparteienmanistreammedien. 
",0,NONE
384,hasoc_de_385,"Ratz und Rübe 
",0,NONE
3078,hasoc_de_3079,"USER Schwerer sexuellerMissbrauch einer Neunjährigen in Roßlau, tatverdächtig: ein Afrikaner aus dem Niger (94 Prozent Islam-Anhänger) 
",0,NONE
2152,hasoc_de_2153,"
 
",0,NONE
1633,hasoc_de_1634,"Die wichtigste Frage dürfte sein: Hat sich der Sultan aus Ankara auch angesagt und vor allem, spielen die Türkenmuschis überhaupt in kurzen Hosen?  Nicht, dass sie mit Schnupfen wieder abreisen!   Ach so, dass ich für die Wikinger bin, ist klar?! TurksAreComingForIceland",1,HATE
3764,hasoc_de_3765,USER Sind das die 3 von der Tankstelle?,0,NONE
688,hasoc_de_689,"Berlin: 230 Flüchtlinge sollen in Tegel einziehen - Kosten: 5,5 Mio Euro - Armut Rente Obdachlose 
",0,NONE
3091,hasoc_de_3092,"'Die Kairoer Erklärung der Menschenrechte ist völliger Humbug.  Es gibt im Islam keine Menschenrechte!'  'Wenn Sie das nicht verstehen, dann haben Sie keine Ahnung, was Menschenrechte sind'.  Dr. Michael Ley in der Expertenanhörung im Arbeitskreis Menschenrechte des Bundestages. 
",1,HATE
2874,hasoc_de_2875,"Wir reden von „den Christen“ wie von Fremden. Ist uns nicht klar, dass der Angriff auf Christen ein kulturellen Angriff auf unsere freiheitliche Gesellschaft ist. Und der Feind steht bereits im eigenen Land! Aufwachen! AfDwählen 
",1,OFFN
1240,hasoc_de_1241,"Schaut mal auf die Namen, die das Niederbrennen der NotreDame mit einem Smiley auf Facebook kommentieren.  Spannend!  via/ USER 
",0,NONE
62,hasoc_de_63,"Wenn die das nächste Mal nach Görlitz kommen, können sie die Patenschaft für einige hundert Schutzsuchende übernehmen und,um sich besser zu kümmern, sie gleich mitnehmen.  Offener Brief vor OBM-Wahl - Hollywood-Stars bitten Görlitzer: Wählt weise! 
 via USER",0,NONE
852,hasoc_de_853,"Mann, Mann, Mann. Gut, dass in  nicht irgendwelche externen Promis wie MüllerWesternhagen den OB wählen,sondern die Bürger vor Ort. Wünsche USER viel Erfolg am Sonntag! Görlitz AfD  
",0,NONE
3496,hasoc_de_3497,"USER  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß  @ Jaxxon2905  @ 8694sundance + @ JustNobody2018  Deine Tweets bei Twitter-Support melden, sich anschließend bei Erfolg  (Löschung od. Sperrung) mit  HetzlichenDank abklatschen  --&gt;am besten Blockieren 
",0,NONE
3137,hasoc_de_3138,"Gestern Debatte über internationale Polizeimissionen: Grüne wollen Welt retten, vergessen aber Deutschland. Um anderen Staaten zu helfen, ihre Sicherheitslage zu verbessern, dürfen wir nicht die sicherheitspolitische Verantwortungslosigkeit der Grünen exportieren! AfDimBundestag 
",0,NONE
1262,hasoc_de_1263,"wenn dort schon so wenig leben, sollten die dann nicht wenigstens respektvoll mit allen Menschen umgehen?    Aber dafür die Leuchttürme gestärkt werden - moralisch, politisch, gesellschaftlich!     Untersuchung zu Einwohnerzahl: So wenige Ostdeutsche wie 1905 
",0,NONE
223,hasoc_de_224,"Der 'Schauspieler' USER hat 1996 also eine 15jährige [seine Frau wurde 1981 geboren] geheiratet? In Deutschland? Kinderehe  
",0,NONE
2193,hasoc_de_2194,"Vom Flügelspieler zum Rechtsverteidiger | Marius Wolf im Feiertagsmagazi... 
",0,NONE
373,hasoc_de_374,"Ich habe das mit 10 Jahren selbst entschieden; Mutter, Vater und 2 Brüder allesamt nicht mal im Entfernsteten mit Sport, geschweige denn Fußball am Hüte. 
",0,NONE
1824,hasoc_de_1825,"mal schauen ob ich es noch heute zum Audi-Händler schaffe 
",0,NONE
3216,hasoc_de_3217,"Der Fall Rebecca,der als der Fall in die Geschichte eingehen wird, der die Qualitätsmedien gerettet hat.   Noch nie wurden so viele Bild+ &amp; Welt+-Abos abgeschlossen.   Unverschämt,wie eine Minderheit junger Mädchen sagt. Dem kann ich mich nur anschließen.     Findbecci presse",0,NONE
3651,hasoc_de_3652,USER USER So sieht eine gesinnungstechnische Abwärtsspirale aus.Und der ist Richter?keine gute Entwicklung.arme Sau.,1,PRFN
3297,hasoc_de_3298,"Festnahme und Staatsschutz für etwas Schimpfen.  Teilnehmer von Hochzeitskorsos, die Autobahnen blockieren und mit scharfen Waffen schießen, werden angebettelt, das zu unterlassen  Messermänner, die Autochthone abstechen, werden suf freien Fuß gesetzt. 
",0,NONE
3410,hasoc_de_3411,"Die gelbe Ente bleibt drinnen,Herr Dr.Lüdenscheid!  Die Liberalen bleiben außen vor!  Toleranz hat mit Liberal nichts zu tun KKK.  Es lebe Lorio 
",0,NONE
2871,hasoc_de_2872,"Die wirklichen Nazis sind links und grün! Antifaschisten sind Faschisten! 
",0,NONE
9,hasoc_de_10,"Wien: Vier Nigerianer bestellen teils hochpreisige Produkte unter falschen Namen, holen sie in Paketshops ab und behalten sie, ohne zu bezahlen - bei einem Afrikaner werden 250 teils originalverpackte Produkte (Handys, Laptops, Bekleidung usw.) gefunden  
",0,NONE
2497,hasoc_de_2498,"Wisst ihr, was der letzte Satz meiner Freundin war? 'Ich hab euch lieb!' Die Liebe ist das, was am Ende  bleibt. Sie ging in dem Wissen, geliebt zu werden und ihre Liebe in anderen zurückzulassen. Wir alle haben ein Stück von ihr erhalten und dafür eins in ihr belassen.",0,NONE
1944,hasoc_de_1945,"Genau anschauen...was unsere Mutti Merkel so raushaut!!!deshalb...blau ist die Devise und Zukunft    
",0,NONE
1838,hasoc_de_1839,"gleich mit Gretel Thunfisch   Um so größer das Verbrechen , um so größer ihr Wert ! Da weiß man doch gleich in welchem Irrenhaus man gelandet ist . . . ! 
",1,OFFN
708,hasoc_de_709,"Noch dramatischer ist, das in 2017 an die 250.000 Menschen das Land verlassen haben. Doppelte Migration: Leistungsträger gehen, Leistungsempfänger kommen! Denke das zu Ende! 
",0,NONE
255,hasoc_de_256,"Wir sind das einzige Land, in dem nun nachgewiesen gelenkte Staatspropaganda gegen die eigenen Bürger auch noch von selbigen selbst bezahlt werden müssen!  GEZ sofort abschaffen!  FramingManual  Framing",0,NONE
2930,hasoc_de_2931,USER Nach Hause bitte......was ist das für eine Kultur.......,0,NONE
1617,hasoc_de_1618,"USER USER Volker Pispers: 'Mein Herr, sind Sie wirklich der Meinung daß jemand, der zu dumm ist für den Hauptschulabschluß das gleiche Stimmrecht haben sollte, wie Sie??'",1,OFFN
389,hasoc_de_390,"Vereidigung bei der Berliner Polizei.     Zoomt mal rein... was fällt auf ?     (Via PolizeiBerlinKarrierre) 
",0,NONE
1581,hasoc_de_1582,USER CDU-Senilioren ...,0,NONE
2956,hasoc_de_2957,"USER I like in allen Videos das Treten, wenn das fckg Opfer sich hinlegt. Not bad ist auch, all vs one, max. Gewinnchancen.  Clevere Boyz, Musterbeispiele für pos. Gruppendynamik!  (Nicht ernst gemeint)  Wir sind Schuld. Klarer Mangel an....(bitte ergänzen).  Und wer hilft den Opfern?",1,PRFN
924,hasoc_de_925,"Nennt sich jetzt Panne!  Sicherheitspanne in Berlin: Kein Haftbefehl nach Kriegswaffenfund 
",0,NONE
3527,hasoc_de_3528,"Verzerrte Darstellung von esoter. Siedlern, die aufs Land ziehen  Bioanbau betreiben, sich im Dorf kulturell betätigen, ans Grundgesetz halten  u statt MolotowCocktails  regional Gemüseanbauen &amp; Familie pflegen.  Weil nicht rot: USER hyperventiliert!  
",0,NONE
3515,hasoc_de_3516,"Wenn die Spezialeinheit'en GSG9 u. sonstige Sicherheitskräfte  mal so engagiert &amp; MARTIALISCH wie in diesem Video  dieses Land (=ihre Heimat) u. seine Bürger SCHÜTZEN würden.   Wenn man die Grenze dieses Landes mal schützen würde...  @ BPol 11 Deutschland  
",0,NONE
2508,hasoc_de_2509,"DWN: Ökonom Basu: Warum die Handelsarithmetik China begünstigt: Der indische Ökonom Kaushik Basu glaubt, dass die US-Regierung ihre Strategie der Verhängung von Importzöllen nicht lange wird aufrechterhalten können. 
",0,NONE
2036,hasoc_de_2037,"Oh je, Islam Muslime tragen toten Dschihadisten durch die Strasse, mit intakten Bombengürtel, damm 'Boomm!' 
",0,NONE
3044,hasoc_de_3045,"USER Überall auf der Welt sind diese peinlichen UN Aktivisten dieselben Vollidioten, egal in welcher Sprache.",0,NONE
1224,hasoc_de_1225,"Nach islamkritischer Koran-Aktion kommen Moslems in Kopenhagen nicht zur Ruhe: Tagelanger Ausnahmezustand, brennende Straßen, Angriff mit Granate...  
",0,NONE
2549,hasoc_de_2550,"Einfach ein sehr kluger Kopf. Lesen. 
",0,NONE
1946,hasoc_de_1947,"Das ist mal ne Info...nicht mit dumm schwätzen.. sondern echte, wahre, überlegte, fundierte und verifizierte Meinung....nicht dieses dumme..links/Grün versi...Gelaber..!    
",0,NONE
739,hasoc_de_740,"Asyl-Kriminalität: Niederländischer Minister tritt zurück! Verharmlosung von Zuwandererkriminalität ist in Deutschland Programm geworden!  Rücktritt? Unvorstellbar! 
 via USER",0,NONE
40,hasoc_de_41,USER Bei der Veranstaltung sind auch alle 'öffentlichen Leute' herzlich willkommen :) *fl,0,NONE
868,hasoc_de_869,"USER USER 'Obwohl die Täter minderjährig sind, wurden sie am 4. Juni als Erwachsene angeklagt.'  Bei uns läuft das genau andersrum.",0,NONE
2779,hasoc_de_2780,"13-jährige entkommt Entführer, weil:    Tipp einer Polizistin in so einem Fall: Hinlegen.  Aussage einer Linken zu sowas: Nur die ersten Minuten sind schlimm, danach kann es ein Genuss werden.  Der linke EkelWilfred: Alles richtig gemacht, Kleines.     NichtmehrmeinDeutschland ",0,NONE
539,hasoc_de_540,"Neue EU-Pakte mit Drittstaaten  Afrikanische Länder sollen Flüchtlinge zurücknehmen. Sonst… 
",0,NONE
2745,hasoc_de_2746,"Wir hatten schon mal so ein nohatespeech Netzwerk in Deutschland. Hieß damals noch Stasi. 
",1,HATE
3454,hasoc_de_3455,"Franzosen nach Lyon-Anschlag sauer.  Mr USER Sekr. im Innenministerium  will gegen Radikalisierung (2500 Pers.) kämpfen  Nachdem Deradikalisierung scheiterte.  Verbreitung v Moscheen +islamischen Schulen im per Verfassung  säkularen Frankreich:  
",0,NONE
2723,hasoc_de_2724,USER Wie in der Werbung: „Nimm 5 zahle 1“ ,0,NONE
1371,hasoc_de_1372,"Ey Leute, echt jetzt? Sorry, aber mal ganz gender-neutral: schafft Euch ab. journalismus 
",0,NONE
1145,hasoc_de_1146,"Tina K. hat ein Herz für Flüchtlinge und nimmt Herrn Ab­dulrahman aus Eritrea freundlich bei ihr auf.  Bald darauf sticht Herr Ab­dulrahman Tinas Sohn (11) ab.  
 Vilshofen",0,NONE
1031,hasoc_de_1032,"Sylvia Stolz wieder in Gesinnungshaft 
 
",0,NONE
372,hasoc_de_373,"Deutsches Rettungsschiff - EU nimmt Flüchtlinge auf: Endlich dürfen Gerettete runter von Stralsunder „Alan Kurdi“ 
 via USER Flüchtlinge? Seenotrettung? Schiffsname instrumentalisiert und will Mitleid generieren. Wer zahlt das?",0,NONE
667,hasoc_de_668,"Weil mich das USER heute in die Pfanne haut hier die offiziellen Zahlen zur Entwicklung der Sexualdelikte in Chemnitz. 24mal mehr schwere Sexstraftaten 2017 zu 2015, Anteil nichtdeutscher Verdächtiger: 56%. Deshalb hat es in Chemnitz geknallt, dabei bleibe ich! Luegenpresse 
",0,NONE
357,hasoc_de_358,"Wer Dinner for One nicht im TV sehen kann, hier kann man es sich runterladen bzw. online ansehen.   Silvester   
",0,NONE
967,hasoc_de_968,"Herr Maas, wo genau haben Sie sich Ihr Wissen über Klima angeeignet? 
",0,NONE
2831,hasoc_de_2832,"Hannelore Kraft räumt kommunikative Fehler ein,betreff der Silvester Nacht in Köln ah ja,so wie psychisch krank statt Terrorist! Is klar",0,NONE
2783,hasoc_de_2784,"Wenn das gesamte Bild nicht so traurig wäre. Am Tag von Rebecca's Verschwindens war Bodenfrost in den Wäldern. Wurden Spaten-Spuren an den Solen vom Schwager gefunden oder ist irgend ein paar Schuhe von ihm verschwunden? Nein?! Also warum?!  findbecci    
",0,NONE
1353,hasoc_de_1354,"Als die AfD Sachsen ihr Pogramm verabschiedet, beschließt sie, dass im Falle einer AfD-Regierung der Verfassungsschutz umgebaut wird. Dazu müsse die 'Menschenwürde auf ihren Kerngehalt &amp; somit auf eine möglichst restriktive Auslegung beschränkt' werden. 
",0,NONE
1035,hasoc_de_1036,"Sylvia Stolz inhaftiert! | AKTUELL 
",0,NONE
470,hasoc_de_471,"Bitte unterstützen Sie die Petition »Keine öffentliche Finanzierung der Amadeu Antonio Stiftung«:    
 
",0,NONE
3290,hasoc_de_3291,"Deutschland 2019 - ein Irrenhaus:  Merkel und ihre Komplizen lassen  Millionen Illegale ins Land und verschärfen damit unter anderem die  Wohnungsknappheit. Linksextreme verüben Terroranschläge auf  Immobilieneigentümer und ...  
  
 
",1,PRFN
1396,hasoc_de_1397,"Medien schweigen dazu eisern: Der EuGH erklärt Deutschland zur Bananenrepublik!  
 
",1,OFFN
3328,hasoc_de_3329,"Die Sodecia Powertrain in Oelnitz baut Komponenten für Schaltgetriebe, die bei E-Autos nicht mehr benötigt werden  dank linksgrüner Ökopolitik und zu hoher Lohnkosten werden 200 Mitarbeiter von 670 gekündigt, die Produktion nach Portugal verlagert  futschi  
",0,NONE
1549,hasoc_de_1550,"Beim verbieten macht den GrüneKhmer keiner was vor.  Und es gibt einen Unterschied zwischen nicht erlauben wollen und verbieten. Aber die hellsten Mitarbeiter sind ja bei den USER eh nicht beheimatet.  
",0,NONE
1256,hasoc_de_1257,"Immer mehr Promis unterschreiben Appell an Wähler in Görlitz, darunter USER und USER 
 USER 
",0,NONE
2094,hasoc_de_2095,"Nikolai: Singuläre Relativierung! Offener Brief an Joseph Schuster | AKTUELL 
 
",0,NONE
1555,hasoc_de_1556,"AfD zur Klimadebatte: Das Vorbild der Grünen 'ist China zur Zeit der Kulturrevolution mit Millionen von Toten' 
 via USER  :  ALLE PARTEIEN UNTERWERFEN SICH DEN IRREN GRÜNEN - NUR DIE AFD HÄLT DAGEGEN!",0,NONE
3284,hasoc_de_3285,"Dabei sollte jedem klar werden 'wieviel bzw wenig' UNBEKANNTE dafür aufbringen müssten um sich 'einer unliebsamen Person' zu entledigen   Wie wichtig..... mögl. ein gewisses umsichtiges  'Selfprotection/Security ...'  forward thinking ist/wäre  
",0,NONE
1250,hasoc_de_1251,"........erst eine Abschottungs-Agenda durchsetzen wollen und sich dann beschweren....?     .....das ist totaler Blödsinn, mal wieder von der Afd mit ihrem 'Zurück-zur-DM' Gefasele...! 
",0,NONE
1699,hasoc_de_1700,"Pfingsten ändert sich über die Jahre  früher Pfingstochse  heute SPD-Schweine 
",1,OFFN
1252,hasoc_de_1253,"Interessanter Thread.   Unsere liebe Schweden-Korrespondentin USER hat mal einige Schießereien der letzten Tage im bunten Schweden zusammengefasst.  Dort geht ganz schön die Post ab! 
",0,NONE
3516,hasoc_de_3517,"Die Kriminalpolizei Essen NRW sucht mit einem Phantombild  nach einem Sexualstraftäter, der am 8. Juni 2018  ca. 11:50 Uhr ein  16 jähriges Mädchen auf dem Weg zur Schule sexuell belästigt hat.  Essen, Katernberger Straße. Übergriff Triebtäter  &gt;
 
",0,NONE
3538,hasoc_de_3539,"USER USER USER 
",0,NONE
2933,hasoc_de_2934,USER Drecks Hurenkinder Pack.,1,PRFN
79,hasoc_de_80,"Regensburg Während einer Geburtstagsfeier in einer Sportgaststätte schlägt ein 16 Jähriger syrischer Flüchtling einer 18 Jährigen ins Gesicht und zieht ein Einhandmesser. Einschreitende Gäste finden sich in einer Massenschlägerei wieder 
",0,NONE
1172,hasoc_de_1173,USER  Ich schau gerade eine Dolezal-Doku über Christian Kolonovits. Du bist dort auch vertreten. Ihr wart und seid allesamt musikalische und poetische Genies! Vielen Dank für viel Unterhaltung und Freude.,0,NONE
814,hasoc_de_815,"USER Sozialistischen Dank für Ihr Vertrauen, Genosse - die arbeitende Klasse im Westen ist gegenwärtig eher die angeschmierte Klasse, nicht wahr?",0,NONE
1852,hasoc_de_1853,"Unsere FFF Typis....ist doch erstaunlich....oder???? 
",0,NONE
2220,hasoc_de_2221,"Wo sind die mündigen Journalisten und Politiker, die diesen Unsinn vernünftig einordnen?  Dort spricht schon lange nicht mehr Greta, sondern die auf Profit hoffenden Lobbyisten hinter ihr. Wie peinlich für angeblich kritische Medien!   
",0,NONE
2719,hasoc_de_2720,USER Ein Hoch auf die Demokratie!,0,NONE
3337,hasoc_de_3338,"Wetzlar: Südländisch aussehender Mann lässt morgens vor einer Passantin die Hosen herunter  
",0,NONE
2105,hasoc_de_2106,"Nikolai: Die Mitteldeutsche Zeitung sagt nichts und doch alles 
",0,NONE
133,hasoc_de_134,"USER USER Ich bin selbst aus dem Westen, aber davon können sich die gehirngewaschenen Weichbirnen mal eine Scheibe abschneiden.",1,OFFN
1140,hasoc_de_1141,"Mittlerweile fällt sogar bei USER ein gewisser Anstieg der 'Vorfälle' mit Messern auf.  Wollen wir gemeinsam über die Ursachen rätseln? 
",0,NONE
933,hasoc_de_934,"Guten Morgen, Deutschland! Kann mir mal jemand erklären, warum angeblich 27% der Leute eine Partei wählen wollen, deren USER ernsthaft behauptet jeder Deutsche Stoße 9 Gigatonnen CO-2 aus? Nur eine GrünIn kann so eine heiße Luft flatulenzen.   
",0,NONE
928,hasoc_de_929,"soisset    Die Aufarbeitung der 'Lügen von Chemnitz' löst eine Empörung der Altparteien aus...  Nachvollziehbar, haben sie doch alle gelogen...    Hetzjagd Chemnitz: 'Was sie machen, ist eine Schande für Deutschland' 
",0,NONE
823,hasoc_de_824,"USER Das ist der Kaninchenbau-Effekt, vor dem jetzt immer gewarnt wird. Einmal eine unseriöse Seite angeklickt, wird man immer tiefer in den Sumpf von Desinformation und Propaganda gezogen. Gegenwehr praktisch unmöglich. ;-)",0,NONE
1531,hasoc_de_1532,"USER USER „.. . Ein Gruß ohne Hass, Ausgrenzung und Stigmatisierung ...“, solche Armleuchter und Heuchler ! Wer hat mit Hass, Hetze, Halbwahrheiten und verdrehen von Meinungen angefangen? Jede Kritik wurde in die rassistische Ecke gestellt bzw. derjenige als NAZI beschimpft ",1,OFFN
1214,hasoc_de_1215,"Es wird immer abartiger! 
",0,NONE
504,hasoc_de_505,"Die SPD-Schlußfolgerung aus dem Brexit: Staatsbürgerschaft verschleudern um sich ein neues willigeres Volk suchen. 
",0,NONE
3770,hasoc_de_3771,"USER USER Die “Kleine“ hat Glück, im Mittelalter wartete auf sowas der Scheiterhaufen....",0,NONE
2395,hasoc_de_2396,"Zuerst: Mühsamer Weg zur „Festung Europa“: EU-Innenminister legen sich auf schnellere Asylanten-Abschiebung fest: Luxemburg. Solche Ankündigungen, denen dann leider keine Taten folgten, hat man von der EU leider schon oft gehört: jetzt… 
 International",0,NONE
1996,hasoc_de_1997,"FU** the Islam !! 
",1,HATE
2434,hasoc_de_2435,"Projekt Zukunft 6 Projekt Luzifer und Alien Jesus…warum 5G unser neuer Gott wird… 
 
",0,NONE
